Player,Nation_std,Pos_std,Squad_std,Born_std,Playing Time_MP_std,Playing Time_Starts,Playing Time_Min_std,Playing Time_90s_std,Performance_Gls,Performance_G-PK,Performance_PK,Performance_PKatt,Per 90 Minutes_Gls,Per 90 Minutes_G-PK,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s_match,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off
Finn Fodor,de GER,MF,1860 Munich,2006,16,16,1440,16.0,3,3,0,0,0.19,0.19,90,66.7,16.0,16,90,16,0,,0,1.56,32,30,+2,+0.12,+0.12
Christian Fopossi,de GER,MF,Bayern Munich,2006,7,1,116,1.3,1,1,0,0,0.78,0.78,17,5.4,1.3,1,45,0,6,12,0,2.57,9,4,+5,+3.88,+2.38
Marvin Fork,de GER,MF,Alemannia Aachen,2006,18,6,536,6.0,0,0,0,0,0.00,0.00,30,21.3,6.0,6,68,1,12,11,1,1.56,11,13,-2,-0.34,-0.06
Collin Förster,de GER,DF,Dresden,2006,25,25,2124,23.6,0,0,0,0,0.00,0.00,85,90.8,23.6,25,85,21,0,,0,1.56,59,36,+23,+0.97,-0.28
Dave Fotso Youmssi,de GER,MF,MSV Duisburg,2006,25,25,2205,24.5,4,4,0,0,0.16,0.16,88,94.2,24.5,25,88,24,0,,0,1.08,29,56,-27,-1.10,+0.90
Giuseppe Franco,de GER,DF,Kickers Offenbach,2006,28,26,2159,24.0,4,4,0,0,0.17,0.17,77,85.7,24.0,26,82,18,2,18,0,0.71,32,65,-33,-1.38,-0.63
Diego Franzen,de GER,FW,Alemannia Aachen,2007,20,14,1155,12.8,1,1,0,0,0.08,0.08,58,45.8,12.8,14,73,2,6,23,0,1.30,21,22,-1,-0.08,+0.38
Quentin Fraulob,de GER,DF,Erzgebirge Aue,2007,22,16,1430,15.9,3,3,0,0,0.19,0.19,65,61.1,15.9,16,81,6,6,24,0,1.32,29,30,-1,-0.06,-0.26
Piet Freiberg,de GER,DF,Werder Bremen,2006,9,4,463,5.1,0,0,0,0,0.00,0.00,51,21.4,5.1,4,84,3,5,25,7,2.22,22,9,+13,+2.53,+2.00
Gabriel Freimuth,dk DEN,MF,Unterhaching,2007,4,1,89,1.0,1,1,0,0,1.01,1.01,22,4.1,1.0,1,52,0,3,12,1,2.25,6,2,+4,+4.04,+4.13
Jonathan Freitag,de GER,GK,Rot-Weiß Oberhausen,2006,3,2,202,2.2,0,0,0,0,0.00,0.00,67,18.7,2.2,2,90,2,1,22,9,1.00,3,6,-3,-1.34,-1.44
Jannis Frensch,de GER,MF,Unterhaching,2006,15,15,1221,13.6,4,3,1,1,0.29,0.22,81,56.5,13.6,15,81,8,0,,0,1.80,25,23,+2,+0.15,+0.15
Joonas Frenzel,de GER,MF,Magdeburg,2006,15,14,1282,14.2,18,13,5,5,1.26,0.91,85,54.8,14.2,14,88,13,1,45,1,1.53,51,44,+7,+0.49,-1.29
Kenny Freßle,de GER,MF,Stuttgart,2006,17,13,1130,12.6,8,7,1,1,0.64,0.56,66,52.3,12.6,13,79,6,4,26,0,1.94,36,19,+17,+1.35,-0.74
Fabian Fricke,de GER,MF,Viktoria Köln,2007,28,26,2122,23.6,3,3,0,0,0.13,0.13,76,84.2,23.6,26,81,14,2,10,0,1.61,50,37,+13,+0.55,+1.00
Mika Friebe,de GER,MF,Viktoria Berlin,2006,6,0,109,1.2,0,0,0,0,0.00,0.00,18,10.1,1.2,0,,0,6,18,0,0.67,3,5,-2,-1.65,-1.56
Alexander Friedrich,de GER,MF,Preußen Münster,2007,16,8,706,7.8,1,1,0,0,0.13,0.13,44,28.0,7.8,8,62,1,8,27,0,1.13,15,12,+3,+0.38,+1.62
Julien Friedrich,de GER,MF,Union Berlin,2006,9,7,497,5.5,2,2,0,0,0.36,0.36,55,23.0,5.5,7,67,1,2,13,0,1.89,11,7,+4,+0.72,+0.99
Niklas Friedrich,de GER,DF,Greuther Fürth,2008,15,14,1262,14.0,0,0,0,0,0.00,0.00,84,50.1,14.0,14,87,12,1,45,1,1.13,28,35,-7,-0.50,+0.86
Finley Friedrichs,de GER,DF,Viktoria Köln,2007,14,4,544,6.0,0,0,0,0,0.00,0.00,39,21.6,6.0,4,90,4,10,18,2,1.71,17,13,+4,+0.66,+0.34
Jonathan Friemel,de GER,DF,Köln,2007,20,13,1158,12.9,1,1,0,0,0.08,0.08,58,53.6,12.9,13,78,6,7,20,4,1.79,20,19,+1,+0.08,-0.64
Yan Frießner Montas,de GER,MF,Rot-Weiss Essen,2006,22,18,1511,16.8,5,5,0,0,0.30,0.30,69,64.6,16.8,18,77,7,4,31,0,0.82,24,36,-12,-0.71,-0.71
Tristin Frimpong,de GER,DF,Eintracht Norderstedt,2006,4,3,249,2.8,0,0,0,0,0.00,0.00,62,23.1,2.8,3,78,2,1,15,2,0.75,8,11,-3,-1.08,+0.32
Johann Frisch,de GER,FW,Schott Mainz,2006,23,13,1145,12.7,2,2,0,0,0.16,0.16,50,45.4,12.7,13,71,4,10,22,1,0.83,18,38,-20,-1.57,-0.46
Julien Froese,de GER,GK,Dortmund,2008,1,0,7,0.1,0,0,0,0,0.00,0.00,7,0.3,0.1,0,,0,1,7,0,3.00,0,0,0,0.00,-2.05
Deniz Fröhlich,de GER,MF,Elversberg,2007,15,6,638,7.1,0,0,0,0,0.00,0.00,43,25.3,7.1,6,73,3,9,22,4,0.60,10,27,-17,-2.40,-1.59
Julian Frohne,de GER,DF,Meppen,2007,20,18,1489,16.5,0,0,0,0,0.00,0.00,74,63.6,16.5,18,77,8,2,52,0,1.20,22,33,-11,-0.66,-0.03
Ben Fuchs,de GER,DF,BTSV,2007,24,20,1816,20.2,3,3,0,0,0.15,0.15,76,77.6,20.2,20,87,18,4,21,0,1.29,42,51,-9,-0.45,-0.27
Finn Fuchs,de GER,DF,1860 Munich,2006,20,20,1770,19.7,2,2,0,0,0.10,0.10,89,81.9,19.7,20,89,17,0,,0,1.15,40,42,-2,-0.10,-1.02
Max Fuchs,de GER,GK,Heidenheim,2006,7,7,630,7.0,0,0,0,0,0.00,0.00,90,29.2,7.0,7,90,7,0,,15,1.71,16,14,+2,+0.29,-0.07
Thorben Fuchs,de GER,GK,Sandhausen,2006,13,13,1139,12.7,0,0,0,0,0.00,0.00,88,48.7,12.7,13,88,12,0,,10,1.00,21,28,-7,-0.55,-1.38
Miles Fucik,de GER,GK,Arminia,2008,1,0,2,0.0,0,0,0,0,0.00,0.00,2,0.1,0.0,0,,0,1,2,4,3.00,0,0,0,0.00,-0.64
Joe-Luca Fuhr,de GER,DF,Sandhausen,2006,19,19,1593,17.7,0,0,0,0,0.00,0.00,84,68.1,17.7,19,84,15,0,,0,1.42,36,32,+4,+0.23,+0.23
Felix Fuhrmann,de GER,MF,Magdeburg,2008,1,0,11,0.1,0,0,0,0,0.00,0.00,11,0.5,0.1,0,,0,1,11,0,3.00,0,1,-1,-8.18,-9.30
Jonas Fuhrmann,de GER,DF,Hennef,2006,20,12,1075,11.9,0,0,0,0,0.00,0.00,54,45.9,11.9,12,77,5,8,19,1,0.70,9,33,-24,-2.01,-1.37
Laurin Fürmeier,de GER,FW,Unterhaching,2006,23,17,1565,17.4,1,1,0,0,0.06,0.06,68,72.5,17.4,17,80,9,6,34,1,1.57,27,28,-1,-0.06,-0.51
David Fürst,de GER,DF,Köln,2007,11,6,636,7.1,0,0,0,0,0.00,0.00,58,29.4,7.1,6,90,6,5,19,2,1.45,14,9,+5,+0.71,+0.47
Tebo Gabriel,eg EGY,DF,Mainz 05,2006,22,21,1869,20.8,3,3,0,0,0.14,0.14,85,86.5,20.8,21,86,16,1,65,0,1.74,48,23,+25,+1.20,+3.06
Niklas Gambke,de GER,MF,BTSV,2007,17,9,905,10.1,0,0,0,0,0.00,0.00,53,38.7,10.1,9,77,5,8,27,0,1.47,22,20,+2,+0.20,+0.95
Giorgio Gamm,de GER,MF,Hertha BSC,2007,2,0,38,0.4,0,0,0,0,0.00,0.00,19,1.8,0.4,0,,0,2,19,0,0.50,0,3,-3,-7.11,-6.68
Jeremy Gandert,de GER,MF,Hamburger SV,2006,12,11,970,10.8,1,1,0,0,0.09,0.09,81,44.9,10.8,11,88,10,1,4,0,1.50,24,23,+1,+0.09,+0.09
Quentin Gandlau,de GER,FW,Dresden,2007,15,9,852,9.5,0,0,0,0,0.00,0.00,57,36.4,9.5,9,85,7,6,15,3,1.53,25,17,+8,+0.85,-0.24
Tom Ganter,de GER,DF,Osnabrück,2007,9,1,194,2.2,0,0,0,0,0.00,0.00,22,8.3,2.2,1,77,0,8,15,0,0.89,1,4,-3,-1.39,-0.72
Lion Gantzke,de GER,GK,Magdeburg,2007,2,1,91,1.0,0,0,0,0,0.00,0.00,46,3.9,1.0,1,90,1,1,1,16,1.50,5,7,-2,-1.98,-3.18
Miguel Garcia,de GER,DF,Sportfreunde Siegen,2007,3,1,107,1.2,0,0,0,0,0.00,0.00,36,8.5,1.2,1,90,1,2,9,1,1.00,3,5,-2,-1.68,-0.82
Miguel Garcia,de GER,DF,Sportfreunde Siegen,2007,3,1,107,1.2,0,0,0,0,0.00,0.00,15,3.1,0.8,0,,0,5,15,1,0.40,0,3,-3,-3.70,-2.51
Miguel Garcia,de GER,DF,Hennef,2007,5,0,73,0.8,0,0,0,0,0.00,0.00,36,8.5,1.2,1,90,1,2,9,1,1.00,3,5,-2,-1.68,-0.82
Miguel Garcia,de GER,DF,Hennef,2007,5,0,73,0.8,0,0,0,0,0.00,0.00,15,3.1,0.8,0,,0,5,15,1,0.40,0,3,-3,-3.70,-2.51
Justin Gärtner,de GER,MF,Energie Cottbus,2008,3,0,9,0.1,0,0,0,0,0.00,0.00,3,0.4,0.1,0,,0,3,3,0,1.67,0,0,0,0.00,+0.46
Diart Gashi,de GER,FW,Hertha BSC,2008,3,2,154,1.7,0,0,0,0,0.00,0.00,51,7.1,1.7,2,67,0,1,21,0,0.00,2,4,-2,-1.17,-0.68
Edion Gashi,xk KVX,MF,Schalke 04,2006,15,9,887,9.9,3,2,1,1,0.30,0.20,59,41.1,9.9,9,74,2,6,37,0,1.94,24,9,+15,+1.52,+0.25
Loris Gashi,de GER,MF,MSV Duisburg,2007,19,12,1007,11.2,2,2,0,0,0.18,0.18,53,43.0,11.2,12,67,1,7,28,0,1.16,12,20,-8,-0.71,+0.77
Yll Gashi,de GER,FW,Bayern Munich,2008,3,1,165,1.8,1,1,0,0,0.55,0.55,55,7.6,1.8,1,90,1,2,38,0,2.25,6,3,+3,+1.64,+0.01
Philipp Gau,de GER,MF,Unterhaching,2006,13,3,387,4.3,1,1,0,0,0.23,0.23,30,17.9,4.3,3,56,0,10,22,3,1.62,10,6,+4,+0.93,+1.03
Jeremy Gaudian,de GER,DF,Meerbusch,2006,26,25,1954,21.7,0,0,0,0,0.00,0.00,75,77.5,21.7,25,76,11,1,45,0,0.69,25,55,-30,-1.38,+0.21
Alessandro Gaul Souza,de GER,FW,Eintracht Frankfurt,2007,13,12,909,10.1,8,8,0,0,0.79,0.79,70,42.1,10.1,12,72,4,1,45,0,1.73,28,14,+14,+1.39,+0.24
Ivan Gavenko,ua UKR,GK,Düsseldorf,2007,8,8,720,8.0,0,0,0,0,0.00,0.00,90,33.3,8.0,8,90,8,0,,11,2.25,17,12,+5,+0.62,-0.38
Simon Gawryluk,de GER,FW,Rot-Weiss Essen,2006,21,8,849,9.4,1,1,0,0,0.11,0.11,40,36.3,9.4,8,70,1,13,22,1,0.86,11,21,-10,-1.06,-0.94
Viggo Gebel,de GER,MF,RB Leipzig,2007,13,13,1019,11.3,3,3,0,0,0.26,0.26,78,47.2,11.3,13,78,3,0,,0,2.07,26,9,+17,+1.50,+1.58
Ferdinand Gebert,de GER,GK,Hoffenheim,2006,6,5,495,5.5,0,0,0,0,0.00,0.00,83,22.9,5.5,5,90,5,1,45,13,2.50,22,7,+15,+2.73,+2.40
Berkant Gebeş,de GER,DF,MSV Duisburg,2006,8,7,598,6.6,0,0,0,0,0.00,0.00,75,25.6,6.6,7,82,6,1,22,0,0.63,6,20,-14,-2.11,-1.28
Berkant Gebeş,de GER,DF,MSV Duisburg,2006,8,7,598,6.6,0,0,0,0,0.00,0.00,86,47.5,13.3,14,86,11,0,,0,0.71,15,30,-15,-1.13,+0.58
Berkant Gebeş,de GER,DF,Meerbusch,2006,14,14,1198,13.3,0,0,0,0,0.00,0.00,75,25.6,6.6,7,82,6,1,22,0,0.63,6,20,-14,-2.11,-1.28
Berkant Gebeş,de GER,DF,Meerbusch,2006,14,14,1198,13.3,0,0,0,0,0.00,0.00,86,47.5,13.3,14,86,11,0,,0,0.71,15,30,-15,-1.13,+0.58
Deniz Gecer,de GER,MF,Meerbusch,2009,1,0,1,0.0,0,0,0,0,0.00,0.00,1,0.0,0.0,0,,0,1,1,0,1.00,0,0,0,0.00,+1.43
Aurel Gega,de GER,FW,BTSV,2007,22,10,981,10.9,2,2,0,0,0.18,0.18,45,41.9,10.9,10,69,4,12,24,1,1.27,24,29,-5,-0.46,-0.13
Karim Gegg,de GER,FW,Sandhausen,2006,9,1,199,2.2,0,0,0,0,0.00,0.00,22,8.5,2.2,1,45,0,8,19,0,0.78,3,3,0,0.00,-0.17
Mika Gehring,de GER,DF,BTSV,2007,16,3,444,4.9,1,1,0,0,0.20,0.20,28,19.0,4.9,3,78,2,13,16,2,1.19,12,18,-6,-1.22,-1.03
Luca Geiger,,DF,Schweinfurt,,3,0,63,0.7,0,0,0,0,0.00,0.00,21,5.8,0.7,0,,0,3,21,5,0.00,1,3,-2,-2.86,-1.09
Maximilian Geiger,de GER,MF,Jahn Regensburg,2008,1,1,45,0.5,0,0,0,0,0.00,0.00,45,1.9,0.5,1,45,0,0,,0,0.00,1,1,0,0.00,+1.45
Jonah Geike,de GER,MF,Eintracht Frankfurt,2007,20,9,1063,11.8,3,3,0,0,0.25,0.25,53,49.2,11.8,9,77,3,11,33,0,1.91,29,16,+13,+1.10,-0.29
Jonathan Geißler,de GER,MF,Dresden,2007,1,0,15,0.2,0,0,0,0,0.00,0.00,15,0.6,0.2,0,,0,1,15,0,1.00,0,0,0,0.00,-1.01
Muhiddin Gelen,de GER,DF,Viktoria Berlin,2006,9,6,591,6.6,0,0,0,0,0.00,0.00,66,54.7,6.6,6,85,5,3,27,1,1.33,12,12,0,0.00,+0.55
Fabian Gellert,de GER,DF,Freiburg,2008,1,0,23,0.3,0,0,0,0,0.00,0.00,23,1.0,0.3,0,,0,1,23,0,3.00,0,0,0,0.00,-0.58
Georgios Genidis,gr GRE,FW,1860 Munich,2007,8,1,150,1.7,1,1,0,0,0.60,0.60,19,6.9,1.7,1,45,0,7,15,2,1.75,4,4,0,0.00,-0.09
Nick Gennerich,de GER,DF,Hansa Rostock,2007,21,17,1532,17.0,1,1,0,0,0.06,0.06,73,68.1,17.0,17,83,13,4,31,0,1.24,42,46,-4,-0.23,+0.02
Tim Gensichen,de GER,FW,Schweinfurt,2007,8,1,231,2.6,1,1,0,0,0.39,0.39,29,21.4,2.6,1,66,0,7,24,0,0.50,1,10,-9,-3.51,-2.13
Kayonte George,ag ATG,FW,Paderborn 07,2007,22,5,756,8.4,3,3,0,0,0.36,0.36,34,32.3,8.4,5,69,0,17,24,2,1.59,19,7,+12,+1.43,+0.63
Noah George,se SWE,GK,Augsburg,2006,18,18,1620,18.0,0,0,0,0,0.00,0.00,90,69.2,18.0,18,90,18,0,,1,1.44,43,34,+9,+0.50,-1.87
Noel Gergorec,de GER,FW,Meerbusch,2006,9,9,712,7.9,1,1,0,0,0.13,0.13,79,28.3,7.9,9,79,5,0,,0,0.56,12,21,-9,-1.14,+0.41
Tom Gerlach,de GER,GK,Heidenheim,2007,1,1,90,1.0,0,0,0,0,0.00,0.00,90,4.2,1.0,1,90,1,0,,6,0.00,2,5,-3,-3.00,-3.48
Lucas Gerner,de GER,DF,Nürnberg,2008,1,0,1,0.0,0,0,0,0,0.00,0.00,1,0.0,0.0,0,,0,1,1,0,3.00,0,0,0,0.00,-0.73
Nils Gernhardt,de GER,DF,Leverkusen,2007,16,7,655,7.3,1,1,0,0,0.14,0.14,41,30.3,7.3,7,77,3,9,13,5,2.31,16,11,+5,+0.69,-0.39
Romero Gerres,de GER,GK,Rot-Weiss Essen,2007,15,15,1350,15.0,0,0,0,0,0.00,0.00,90,57.7,15.0,15,90,15,0,,5,1.13,21,26,-5,-0.33,+0.30
Milan Gerritzen,de GER,MF,Meppen,2007,12,2,223,2.5,2,2,0,0,0.81,0.81,19,9.5,2.5,2,45,0,10,13,3,0.67,6,9,-3,-1.21,-0.62
Amos Gerth,de GER,FW,RB Leipzig,2007,20,12,1129,12.5,3,2,1,1,0.24,0.16,56,52.3,12.5,12,75,1,8,29,1,1.67,25,16,+9,+0.72,+0.11
Issam Ghait,,FW,Meerbusch,,1,0,1,0.0,0,0,0,0,0.00,0.00,1,0.0,0.0,0,,0,1,1,0,0.00,0,0,0,0.00,+1.43
Johan Ghira,de GER,DF,Sportfreunde Siegen,2007,4,1,117,1.3,0,0,0,0,0.00,0.00,29,9.3,1.3,1,90,1,3,9,6,0.75,4,6,-2,-1.54,-0.67
Owen Gibs,de GER,DF,Kaiserslautern,2006,26,14,1379,15.3,2,2,0,0,0.13,0.13,53,54.7,15.3,14,73,4,12,30,2,2.15,38,20,+18,+1.17,+0.15
William Giegold,de GER,FW,Viktoria Berlin,2006,1,0,17,0.2,0,0,0,0,0.00,0.00,17,1.6,0.2,0,,0,1,17,0,3.00,1,1,0,0.00,+0.25
Julien Gille,de GER,MF,BTSV,2007,22,15,1152,12.8,6,6,0,0,0.47,0.47,52,49.2,12.8,15,63,1,7,30,2,1.27,26,37,-11,-0.86,-0.94
David Girmann,de GER,FW,Hoffenheim,2006,21,18,1662,18.5,0,0,0,0,0.00,0.00,79,76.9,18.5,18,88,15,3,27,2,1.81,48,43,+5,+0.27,-2.62
Leonard Gjini,de GER,DF,Heidenheim,2007,19,8,856,9.5,0,0,0,0,0.00,0.00,45,39.6,9.5,8,77,4,11,22,2,1.37,16,21,-5,-0.53,-1.42
Philipp Gläser,de GER,FW,Erzgebirge Aue,2008,1,0,45,0.5,0,0,0,0,0.00,0.00,45,1.9,0.5,0,,0,1,45,0,0.00,0,0,0,0.00,-0.04
Florian Glaw,de GER,DF,Rot-Weiß Walldorf,2006,9,5,541,6.0,0,0,0,0,0.00,0.00,60,50.1,6.0,5,84,2,4,31,0,1.11,12,15,-3,-0.50,+1.34
Amar Glogić,de GER,MF,SV Gonsenheim,2006,7,5,340,3.8,1,1,0,0,0.26,0.26,49,31.5,3.8,5,56,1,2,30,0,0.71,2,9,-7,-1.85,+0.34
Tim Glowitzki,de GER,DF,Rot-Weiß Walldorf,2006,11,8,643,7.1,0,0,0,0,0.00,0.00,58,59.5,7.1,8,72,4,3,23,1,1.18,11,20,-9,-1.26,-0.23
Matthes Glück,de GER,MF,Hallescher,2006,21,19,1619,18.0,3,0,3,3,0.17,0.00,77,69.2,18.0,19,83,13,2,19,0,1.29,27,42,-15,-0.83,-0.71
Daniel Gluvić,de GER,MF,Carl Zeiss Jena,2008,1,0,34,0.4,0,0,0,0,0.00,0.00,34,1.5,0.4,0,,0,1,34,0,3.00,0,0,0,0.00,-0.55
James Gnagnon,de GER,DF,Rot-Weiss Essen,2008,9,8,756,8.4,0,0,0,0,0.00,0.00,84,32.3,8.4,8,90,8,1,36,0,1.67,14,8,+6,+0.71,+1.74
Raul Gogonea,ro ROU,FW,Freiburg,2007,19,6,680,7.6,1,1,0,0,0.13,0.13,36,29.1,7.6,6,57,0,13,26,0,1.63,23,11,+12,+1.59,+1.43
Jonas Goldenstein,de GER,DF,Meppen,2006,23,23,2035,22.6,1,1,0,0,0.04,0.04,88,87.0,22.6,23,88,22,0,,0,1.22,34,45,-11,-0.49,+1.28
Fabius-Leander Göpfert,de GER,MF,Dresden,2006,16,10,848,9.4,6,5,1,1,0.64,0.53,53,36.2,9.4,10,68,1,6,28,2,1.50,17,12,+5,+0.53,-0.74
Adrian Gorczycki,de GER,FW,MSV Duisburg,2008,3,0,27,0.3,0,0,0,0,0.00,0.00,9,1.2,0.3,0,,0,3,9,0,0.67,0,0,0,0.00,+1.17
Jahleel Gore,de GER,DF,Hallescher,2006,7,0,59,0.7,0,0,0,0,0.00,0.00,8,2.5,0.7,0,,0,7,8,3,1.71,2,1,+1,+1.53,+2.20
Max Göres,de GER,DF,Stuttgarter Kickers,2008,1,0,14,0.2,0,0,0,0,0.00,0.00,14,0.6,0.2,0,,0,1,14,1,1.00,0,0,0,0.00,-0.22
Nils Gorges,de GER,MF,Elversberg,2007,13,10,831,9.2,0,0,0,0,0.00,0.00,64,33.0,9.2,10,73,5,3,34,3,0.62,12,26,-14,-1.52,-0.45
Bastian Görtler,de GER,DF,Darmstadt 98,2006,14,14,1260,14.0,0,0,0,0,0.00,0.00,90,53.8,14.0,14,90,14,0,,0,1.36,20,23,-3,-0.21,+0.70
Sebastian Gösgens,de GER,DF,Alemannia Aachen,2006,25,23,1959,21.8,0,0,0,0,0.00,0.00,78,77.7,21.8,23,84,17,2,19,1,1.20,24,39,-15,-0.69,-1.81
Matti Gottfreund,de GER,MF,SV Gonsenheim,2007,10,5,511,5.7,0,0,0,0,0.00,0.00,51,47.3,5.7,5,69,2,5,33,1,0.50,10,20,-10,-1.76,+0.61
Julius Gottschalk,de GER,MF,Hertha BSC,2006,15,15,1323,14.7,2,2,0,0,0.14,0.14,88,61.3,14.7,15,88,13,0,,0,1.67,26,34,-8,-0.54,-0.01
Marc Gouiffe à Goufan,de GER,MF,Arminia,2008,19,13,1247,13.9,1,1,0,0,0.07,0.07,66,49.5,13.9,13,88,11,6,17,0,1.84,35,21,+14,+1.01,+0.73
Soufian Gouram,ee EST,MF,Hertha BSC,2006,7,4,387,4.3,0,0,0,0,0.00,0.00,55,17.9,4.3,4,78,1,3,25,0,0.86,5,15,-10,-2.33,-2.17
Fotios Goutzidis,de GER,MF,Hennef,2006,13,9,936,10.4,0,0,0,0,0.00,0.00,72,40.0,10.4,9,85,8,4,43,0,0.54,13,26,-13,-1.25,+0.03
Kalle Grabek,de GER,GK,Meerbusch,2006,12,11,1035,11.5,0,0,0,0,0.00,0.00,86,41.1,11.5,11,90,11,1,45,13,0.42,15,34,-19,-1.65,-0.38
Leonard Grabenberg,de GER,DF,Magdeburg,2006,12,3,295,3.3,1,1,0,0,0.31,0.31,25,12.6,3.3,3,46,0,9,17,1,1.25,9,9,0,0.00,-1.23
Danijel Grabovac,de GER,MF,St Pauli,2008,4,2,189,2.1,0,0,0,0,0.00,0.00,47,8.1,2.1,2,73,1,2,22,1,2.50,3,1,+2,+0.95,+1.16
Fabian Graf,de GER,FW,Greuther Fürth,2008,1,0,29,0.3,1,1,0,0,3.10,3.10,29,1.2,0.3,0,,0,1,29,0,0.00,1,1,0,0.00,+0.94
Matheo Graf,de GER,DF,Elversberg,2008,1,1,90,1.0,0,0,0,0,0.00,0.00,90,3.6,1.0,1,90,1,0,,0,0.00,2,3,-1,-1.00,+0.22
Marlon Grafe,de GER,GK,Dresden,2006,23,23,2070,23.0,0,0,0,0,0.00,0.00,90,88.5,23.0,23,90,23,0,,3,1.65,59,32,+27,+1.17,+1.51
Quentin Grafe,de GER,MF,Dresden,2006,24,16,1532,17.0,6,5,1,1,0.35,0.29,64,65.5,17.0,16,81,9,8,29,1,1.71,38,28,+10,+0.59,-1.19
Lennert Gramelsberger,de GER,DF,Magdeburg,2007,7,5,315,3.5,0,0,0,0,0.00,0.00,45,13.5,3.5,5,57,1,2,14,4,1.71,19,9,+10,+2.86,+2.06
Lucas Grancay,de GER,MF,1860 Munich,2006,23,14,1387,15.4,2,2,0,0,0.13,0.13,60,64.2,15.4,14,86,11,9,20,0,1.48,29,27,+2,+0.13,+0.13
Henoch Grauer,de GER,FW,Reutlingen,2006,10,7,478,5.3,1,1,0,0,0.19,0.19,48,44.3,5.3,7,60,0,3,20,0,1.20,4,13,-9,-1.69,-2.74
Jonas Grauer,de GER,MF,Hennef,2006,19,18,1668,18.5,1,1,0,0,0.05,0.05,88,71.3,18.5,18,89,17,1,60,0,0.84,26,52,-26,-1.40,-0.47
Mekhi Gray,de GER,FW,Union Berlin,2007,17,11,950,10.6,6,6,0,0,0.57,0.57,56,44.0,10.6,11,74,4,6,24,0,1.59,25,19,+6,+0.57,+1.09
Egor Greber,de GER,DF,Hertha BSC,2007,18,16,1478,16.4,0,0,0,0,0.00,0.00,82,68.4,16.4,16,89,15,2,30,0,1.50,32,34,-2,-0.12,+1.33
Colin Greis,de GER,FW,TuS Königsdorf,2007,2,0,61,0.7,0,0,0,0,0.00,0.00,31,4.8,0.7,0,,0,2,31,0,0.00,1,0,+1,+1.48,+2.90
Colin Greis,de GER,FW,TuS Königsdorf,2007,2,0,61,0.7,0,0,0,0,0.00,0.00,21,4.9,1.4,1,81,0,5,9,3,1.33,2,3,-1,-0.73,-1.18
Colin Greis,de GER,FW,Viktoria Köln,2007,6,1,124,1.4,0,0,0,0,0.00,0.00,31,4.8,0.7,0,,0,2,31,0,0.00,1,0,+1,+1.48,+2.90
Colin Greis,de GER,FW,Viktoria Köln,2007,6,1,124,1.4,0,0,0,0,0.00,0.00,21,4.9,1.4,1,81,0,5,9,3,1.33,2,3,-1,-0.73,-1.18
Branko Grgić,hr CRO,DF,Sportfreunde Siegen,2007,1,0,25,0.3,0,0,0,0,0.00,0.00,25,2.0,0.3,0,,0,1,25,1,0.00,1,3,-2,-7.20,-6.40
Alessandro Grimm,de GER,DF,Hennef,2006,4,1,80,0.9,0,0,0,0,0.00,0.00,20,3.4,0.9,1,45,0,3,12,2,0.00,1,7,-6,-6.75,-5.67
Tom Grimmer,de GER,MF,FSV Frankfurt,2007,23,7,904,10.0,0,0,0,0,0.00,0.00,39,35.9,10.0,7,85,4,16,19,0,1.83,22,17,+5,+0.50,+0.55
Finn Gromzick,de GER,MF,Köln,2007,1,0,12,0.1,0,0,0,0,0.00,0.00,12,0.6,0.1,0,,0,1,12,1,1.00,0,0,0,0.00,-0.38
Danny Gross,de GER,MF,Arminia,2008,2,0,30,0.3,0,0,0,0,0.00,0.00,15,1.2,0.3,0,,0,2,15,1,0.00,1,1,0,0.00,-0.65
Nico Grucza,de GER,MF,Saarbrücken,2007,27,20,1824,20.3,3,3,0,0,0.15,0.15,68,72.4,20.3,20,80,12,7,33,0,0.44,18,62,-44,-2.17,+0.54
Julien Gründker,de GER,MF,Energie Cottbus,2007,25,23,1980,22.0,1,1,0,0,0.05,0.05,79,84.6,22.0,23,84,16,2,24,0,1.40,29,40,-11,-0.50,-0.25
Leon Grundmann,de GER,DF,Hertha BSC,2007,18,17,1489,16.5,1,1,0,0,0.06,0.06,83,68.9,16.5,17,86,14,1,29,0,1.56,32,33,-1,-0.06,+1.55
Louis Grundmann,de GER,DF,SV Babelsberg 03,2007,11,11,915,10.2,1,1,0,0,0.10,0.10,83,84.7,10.2,11,83,8,0,,0,0.82,12,22,-10,-0.98,-4.26
Leon Gruschwitz,de GER,DF,Chemnitzer,2007,24,23,2109,23.4,0,0,0,0,0.00,0.00,88,97.6,23.4,23,90,22,1,45,0,1.29,35,45,-10,-0.43,+1.34
Eryk Grzywacz,pl POL,DF,Wolfsburg,2006,10,9,828,9.2,1,1,0,0,0.11,0.11,83,38.3,9.2,9,90,9,1,18,0,2.30,26,11,+15,+1.63,+1.36
Simon Guggenbühler,de GER,MF,Karlsruher,2007,21,5,655,7.3,5,5,0,0,0.69,0.69,31,30.3,7.3,5,74,1,16,18,1,2.18,23,4,+19,+2.61,+1.12
