Player,Nation_std,Pos_std,Squad_std,Born_std,Playing Time_MP_std,Playing Time_Starts,Playing Time_Min_std,Playing Time_90s_std,Performance_Gls,Performance_G-PK,Performance_PK,Performance_PKatt,Per 90 Minutes_Gls,Per 90 Minutes_G-PK,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s_match,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off
Matheo Graf,de GER,DF,Elversberg,2008,12,11,990,11.0,0,0,0,0,0.00,0.00,83,91.7,11.0,11,86,10,1,45,0,0.42,9,37,-28,-2.55,-2.55
Mekhi Gray,de GER,FW,Union Berlin,2007,13,12,988,11.0,9,7,2,2,0.82,0.64,76,78.4,11.0,12,80,4,1,29,0,2.69,31,9,+22,+2.00,-0.97
Egor Greber,de GER,DF,Hertha BSC,2007,2,0,38,0.4,0,0,0,0,0.00,0.00,19,3.0,0.4,0,,0,2,19,1,1.50,2,0,+2,+4.74,+4.37
Max Greger,de GER,DF,Wolfsburg,2008,9,1,199,2.2,0,0,0,0,0.00,0.00,22,18.4,2.2,1,90,1,8,14,2,2.67,6,2,+4,+1.81,-0.95
Tom Grimmer,de GER,MF,FSV Frankfurt,2007,12,12,1000,11.1,0,0,0,0,0.00,0.00,83,92.6,11.1,12,83,8,0,,0,0.67,14,26,-12,-1.08,+3.42
Elias Gröger,de GER,DF,Augsburg,2008,8,0,67,0.7,0,0,0,0,0.00,0.00,8,6.2,0.7,0,,0,8,8,4,1.88,2,3,-1,-1.34,-2.50
Finn Gromzick,de GER,MF,Düsseldorf,2007,7,0,68,0.8,0,0,0,0,0.00,0.00,10,6.3,0.8,0,,0,7,10,4,2.14,4,2,+2,+2.65,+2.56
Danny Gross,de GER,MF,Arminia,2008,13,7,589,6.5,1,1,0,0,0.15,0.15,45,46.7,6.5,7,67,0,6,21,0,0.62,4,13,-9,-1.38,-0.44
David Grübler,de GER,MF,Jahn Regensburg,2008,10,0,205,2.3,2,2,0,0,0.88,0.88,21,19.0,2.3,0,,0,10,21,0,0.80,5,4,+1,+0.44,+0.75
Nico Grucza,de GER,MF,Saarbrücken,2007,12,12,1023,11.4,1,1,0,0,0.09,0.09,85,94.7,11.4,12,85,5,0,,0,0.67,14,34,-20,-1.76,-0.18
Yanic Grund,de GER,MF,Dresden,2008,14,10,971,10.8,2,2,0,0,0.19,0.19,69,77.1,10.8,10,76,2,4,52,0,0.71,16,35,-19,-1.76,-0.83
Julien Gründker,de GER,MF,Energie Cottbus,2007,14,11,941,10.5,0,0,0,0,0.00,0.00,67,74.7,10.5,11,80,6,3,20,0,2.07,27,16,+11,+1.05,-1.77
Leon Grundmann,de GER,DF,Hertha BSC,2007,11,7,645,7.2,3,3,0,0,0.42,0.42,59,51.2,7.2,7,84,5,4,14,3,1.64,16,18,-2,-0.28,-1.60
Leon Gruschwitz,de GER,DF,Chemnitzer,2007,14,14,1260,14.0,0,0,0,0,0.00,0.00,90,100.0,14.0,14,90,14,0,,0,0.86,24,34,-10,-0.71,
Milan Gryglewski,de GER,FW,BTSV,2008,10,3,297,3.3,3,3,0,0,0.91,0.91,30,27.5,3.3,3,69,1,7,13,2,0.70,14,12,+2,+0.61,+2.10
Midian Guerra,de GER,MF,Stuttgarter Kickers,2008,12,6,556,6.2,0,0,0,0,0.00,0.00,46,51.5,6.2,6,64,2,6,28,0,0.67,7,22,-15,-2.43,-1.40
Simon Guggenbühler,de GER,MF,Karlsruher,2007,12,12,1026,11.4,1,0,1,1,0.09,0.00,86,95.0,11.4,12,86,9,0,,0,0.83,18,26,-8,-0.70,-0.70
Felix Guha,de GER,MF,Augsburg,2007,11,11,984,10.9,1,1,0,0,0.09,0.09,89,91.1,10.9,11,89,9,0,,0,1.82,25,13,+12,+1.10,+1.10
Batuhan Gülcü,de GER,DF,Ulm,2008,6,1,151,1.7,0,0,0,0,0.00,0.00,25,14.0,1.7,1,90,1,5,12,0,2.50,8,3,+5,+2.98,+2.59
Eren Güler,de GER,MF,Blumenthaler,2007,10,9,829,9.2,1,1,0,0,0.11,0.11,83,76.8,9.2,9,87,8,1,45,0,0.30,13,37,-24,-2.61,-1.17
Salih Gülvardar,de GER,MF,Viktoria Berlin,2007,5,2,189,2.1,2,0,2,2,0.95,0.00,38,17.5,2.1,2,51,0,3,29,2,0.60,3,12,-9,-4.29,-3.17
Jonas Gumilar,si SVN,MF,Viktoria Köln,2007,3,2,128,1.4,0,0,0,0,0.00,0.00,43,11.9,1.4,2,55,0,1,19,0,1.00,3,2,+1,+0.70,+0.23
Can Güner,ar ARG,FW,Gladbach,2008,10,7,596,6.6,2,2,0,0,0.30,0.30,60,47.3,6.6,7,69,1,3,38,0,1.70,16,13,+3,+0.45,-0.77
Kamil Güneş,de GER,GK,Karlsruher,2007,10,10,900,10.0,0,0,0,0,0.00,0.00,90,83.3,10.0,10,90,10,0,,2,1.00,17,20,-3,-0.30,+2.20
Lindsay Gutaj,xk KVX,GK,Nürnberg,2007,12,12,1080,12.0,0,0,0,0,0.00,0.00,90,100.0,12.0,12,90,12,0,,0,2.00,27,15,+12,+1.00,
Maximilian Guth,de GER,FW,Unterhaching,2008,7,2,240,2.7,0,0,0,0,0.00,0.00,34,22.2,2.7,2,78,1,5,17,1,0.57,5,10,-5,-1.87,-1.13
Linus Güther,de GER,MF,Union Berlin,2010,2,0,85,0.9,0,0,0,0,0.00,0.00,43,6.7,0.9,0,,0,2,43,0,2.00,0,0,0,0.00,-2.37
Glenn Gutmann,de GER,MF,Arminia,2007,12,9,777,8.6,1,1,0,0,0.12,0.12,65,61.7,8.6,9,81,5,3,15,1,0.75,11,19,-8,-0.93,+0.56
Arian Güzel,de GER,MF,Köln,2008,6,1,211,2.3,0,0,0,0,0.00,0.00,35,19.5,2.3,1,63,0,5,30,0,2.50,8,3,+5,+2.13,+0.58
Devin Güzelcan,de GER,FW,Saarbrücken,2008,11,6,613,6.8,2,2,0,0,0.29,0.29,56,56.8,6.8,6,73,1,5,35,0,0.64,9,18,-9,-1.32,+0.99
Leo Haase,de GER,MF,Arminia,2007,10,4,569,6.3,0,0,0,0,0.00,0.00,57,45.2,6.3,4,85,2,6,38,2,0.50,11,18,-7,-1.11,+0.07
Reda Haddou,de GER,DF,MSV Duisburg,2008,11,9,796,8.8,0,0,0,0,0.00,0.00,72,73.7,8.8,9,85,8,2,17,0,1.18,10,12,-2,-0.23,-0.23
Iljas El Hadj-Safi,de GER,MF,Ulm,2007,10,9,790,8.8,4,4,0,0,0.46,0.46,79,73.1,8.8,9,83,3,1,45,1,1.40,23,15,+8,+0.91,+0.60
Marko Hadnadjev,de GER,MF,Hamburger SV,2008,6,1,195,2.2,1,1,0,0,0.46,0.46,33,18.1,2.2,1,82,0,5,23,2,3.00,9,3,+6,+2.77,+0.94
Keron Hagemann,de GER,FW,Dortmund,2010,1,0,25,0.3,0,0,0,0,0.00,0.00,25,2.3,0.3,0,,0,1,25,0,3.00,0,0,0,0.00,-1.88
Simon Hagenah,de GER,DF,Hertha BSC,2007,12,8,749,8.3,1,1,0,0,0.12,0.12,62,59.4,8.3,8,80,4,4,28,1,2.00,18,12,+6,+0.72,+0.54
Ben Hagmeyer,de GER,MF,Nürnberg,2007,11,9,821,9.1,2,2,0,0,0.22,0.22,75,76.0,9.1,9,87,7,2,20,1,1.91,19,10,+9,+0.99,-0.06
Kevin Hahn,de GER,MF,Holstein Kiel,2007,9,4,447,5.0,0,0,0,0,0.00,0.00,50,41.4,5.0,4,79,2,5,26,0,2.00,11,10,+1,+0.20,-0.51
Ole Hähnert,de GER,FW,RB Leipzig,2007,1,0,17,0.2,0,0,0,0,0.00,0.00,17,1.6,0.2,0,,0,1,17,0,3.00,3,0,+3,+15.88,+13.17
Vahid Hajrović,ba BIH,DF,Darmstadt 98,2008,10,5,488,5.4,1,1,0,0,0.18,0.18,49,45.2,5.4,5,83,3,5,14,0,1.40,8,11,-3,-0.55,-0.71
Louis Halfes Meis,de GER,DF,MSV Duisburg,2007,12,10,889,9.9,1,1,0,0,0.10,0.10,74,82.3,9.9,10,82,7,2,34,0,1.08,13,11,+2,+0.20,+2.09
Lenart Haliti,de GER,MF,MSV Duisburg,2008,4,0,53,0.6,0,0,0,0,0.00,0.00,13,4.9,0.6,0,,0,4,13,4,2.50,3,1,+2,+3.40,+3.75
Obeida Hamad,sy SYR,DF,Saarbrücken,2008,11,6,545,6.1,0,0,0,0,0.00,0.00,50,50.5,6.1,6,77,2,5,17,1,0.73,6,17,-11,-1.82,-0.13
Mauro Hämmerle,at AUT,FW,Augsburg,2007,4,4,334,3.7,2,2,0,0,0.54,0.54,84,30.9,3.7,4,84,2,0,,0,2.00,7,2,+5,+1.35,+0.50
Andrii Hamzyk,ua UKR,MF,Leverkusen,2009,2,0,48,0.5,1,1,0,0,1.87,1.87,24,4.4,0.5,0,,0,2,24,1,3.00,3,0,+3,+5.63,+3.27
Paul Hanfland,de GER,MF,Mainz 05,2008,8,3,334,3.7,0,0,0,0,0.00,0.00,42,30.9,3.7,3,74,1,5,23,0,2.25,13,7,+6,+1.62,+0.29
Florian Hangl,at AUT,MF,Augsburg,2007,3,3,255,2.8,1,1,0,0,0.35,0.35,85,23.6,2.8,3,85,1,0,,0,1.33,7,6,+1,+0.35,-0.85
Anton Hanke,de GER,FW,Hannover 96,2007,2,0,58,0.6,0,0,0,0,0.00,0.00,29,5.4,0.6,0,,0,2,29,0,3.00,1,0,+1,+1.55,+0.05
Franz Hantschmann,de GER,GK,RB Leipzig,2008,11,11,990,11.0,0,0,0,0,0.00,0.00,90,91.7,11.0,11,90,11,0,,1,2.73,44,13,+31,+2.82,-1.18
Fabian Hanula,de GER,MF,Jahn Regensburg,2007,11,10,740,8.2,2,2,0,0,0.24,0.24,67,68.5,8.2,10,72,1,1,25,0,0.73,16,17,-1,-0.12,+0.14
Faris Hapi,de GER,MF,Ingolstadt,2008,9,9,810,9.0,2,2,0,0,0.22,0.22,90,75.0,9.0,9,90,9,0,,0,1.67,22,17,+5,+0.56,-1.44
Dominik Hardi,hr CRO,MF,Rot-Weiss Essen,2008,12,12,910,10.1,0,0,0,0,0.00,0.00,76,84.3,10.1,12,76,4,0,,0,0.92,20,26,-6,-0.59,-2.71
Noah Harms,de GER,FW,Blumenthaler,2008,9,7,627,7.0,2,2,0,0,0.29,0.29,70,58.1,7.0,7,81,4,2,29,0,0.33,10,25,-15,-2.15,+0.43
Toni Hartelt,de GER,DF,Mainz 05,2008,9,0,174,1.9,1,1,0,0,0.52,0.52,19,16.1,1.9,0,,0,9,19,2,2.33,10,5,+5,+2.59,+1.39
Jonas Hartig,de GER,MF,Hamburger SV,2007,10,10,763,8.5,4,4,0,0,0.47,0.47,76,70.6,8.5,10,76,2,0,,0,2.80,23,11,+12,+1.42,-1.99
Till Härting,de GER,GK,Carl Zeiss Jena,2007,8,8,720,8.0,0,0,0,0,0.00,0.00,90,66.7,8.0,8,90,8,0,,0,1.13,16,20,-4,-0.50,-0.75
Fynn Hartmann,de GER,MF,Berliner AK,2007,7,4,349,3.9,0,0,0,0,0.00,0.00,50,27.7,3.9,4,72,1,3,21,5,1.00,3,6,-3,-0.77,-0.77
Karim Hasanovic,de GER,MF,Wehen Wiesbaden,2007,7,4,274,3.0,2,2,0,0,0.66,0.66,39,25.4,3.0,4,64,0,3,7,2,1.00,9,5,+4,+1.31,+1.76
Luis Hasenstab,de GER,DF,Unterhaching,2008,7,5,383,4.3,0,0,0,0,0.00,0.00,55,35.5,4.3,5,69,2,2,20,0,0.57,7,17,-10,-2.35,-2.09
Ahmad Hassan,de GER,FW,Düsseldorf,2009,3,2,200,2.2,2,2,0,0,0.90,0.90,67,18.5,2.2,2,78,0,1,44,0,1.33,5,0,+5,+2.25,+2.45
Matti Hasse,de GER,MF,Hansa Rostock,2008,8,5,430,4.8,1,1,0,0,0.21,0.21,54,39.8,4.8,5,81,2,3,9,0,1.88,20,10,+10,+2.09,+2.79
Semjon Hautzinger,de GER,DF,Sandhausen,2008,6,0,139,1.5,0,0,0,0,0.00,0.00,23,12.9,1.5,0,,0,6,23,4,0.50,2,2,0,0.00,+1.82
Adrian Haweri,de GER,MF,Werder Bremen,2008,9,2,180,2.0,0,0,0,0,0.00,0.00,20,16.7,2.0,2,45,0,7,13,3,0.67,4,7,-3,-1.50,-0.70
Ben Hawighorst,de GER,DF,Leverkusen,2008,10,8,694,7.7,0,0,0,0,0.00,0.00,69,64.3,7.7,8,80,6,2,27,0,2.50,41,10,+31,+4.02,+4.25
Lion Haxhiu,de GER,MF,Nürnberg,2007,11,10,877,9.7,1,1,0,0,0.10,0.10,80,81.2,9.7,10,87,8,1,10,0,2.18,25,13,+12,+1.23,+1.23
Luca Hecht,de GER,FW,Berliner AK,2007,6,5,450,5.0,1,1,0,0,0.20,0.20,75,35.7,5.0,5,84,0,1,29,0,2.17,9,4,+5,+1.00,+1.89
Philipp Hehr,de GER,DF,Carl Zeiss Jena,2008,2,0,31,0.3,0,0,0,0,0.00,0.00,16,2.9,0.3,0,,0,2,16,1,1.50,3,1,+2,+5.81,+6.24
Elias Heidebrecht,de GER,FW,Wehen Wiesbaden,2008,12,12,970,10.8,1,1,0,0,0.09,0.09,81,89.8,10.8,12,81,2,0,,0,1.42,25,23,+2,+0.19,+1.82
Liam Heidler,de GER,MF,Dresden,2007,2,0,41,0.5,0,0,0,0,0.00,0.00,21,3.3,0.5,0,,0,2,21,0,1.50,0,1,-1,-2.20,-0.64
Janosz Heidrich,de GER,FW,Dresden,2008,9,3,367,4.1,2,1,1,1,0.49,0.25,41,29.1,4.1,3,70,1,6,26,0,0.78,6,12,-6,-1.47,+0.14
Phil Heidrich,de GER,FW,Energie Cottbus,2008,13,6,632,7.0,5,4,1,1,0.71,0.57,49,50.2,7.0,6,81,3,7,21,0,2.00,17,14,+3,+0.43,-2.15
Julius Heiduk,de GER,DF,Hallescher,2008,10,8,673,7.5,0,0,0,0,0.00,0.00,67,62.3,7.5,8,78,4,2,26,1,0.40,6,27,-21,-2.81,-2.59
Luca Heiler,de GER,FW,Elversberg,2007,10,8,706,7.8,2,2,0,0,0.25,0.25,71,65.4,7.8,8,78,1,2,41,0,0.40,8,28,-20,-2.55,-0.62
Leonard Hein,de GER,MF,Hallescher,2007,6,2,202,2.2,1,1,0,0,0.45,0.45,34,18.7,2.2,2,52,0,4,25,0,1.00,5,6,-1,-0.45,+1.71
Paul Heinle,de GER,MF,Heidenheim,2008,9,1,213,2.4,0,0,0,0,0.00,0.00,24,19.7,2.4,1,67,0,8,18,1,2.00,6,3,+3,+1.27,-0.19
Philipp Heinle,de GER,MF,Meppen,2007,14,13,1118,12.4,0,0,0,0,0.00,0.00,80,88.7,12.4,13,83,8,1,45,0,1.21,26,26,0,0.00,+0.63
Lasse Heits,de GER,DF,Osnabrück,2009,14,14,1259,14.0,0,0,0,0,0.00,0.00,90,99.9,14.0,14,90,13,0,,0,0.29,14,41,-27,-1.93,-1.93
Quentin Heitzer,de GER,DF,Alemannia Aachen,2008,9,3,344,3.8,0,0,0,0,0.00,0.00,38,31.9,3.8,3,76,1,6,19,1,0.78,6,5,+1,+0.26,+2.34
Linus Helbeck,de GER,MF,Preußen Münster,2008,4,0,53,0.6,0,0,0,0,0.00,0.00,13,4.2,0.6,0,,0,4,13,1,2.50,4,0,+4,+6.79,+6.72
Aaron Held,de GER,GK,Dortmund,2007,8,8,720,8.0,0,0,0,0,0.00,0.00,90,66.7,8.0,8,90,8,0,,1,2.75,24,6,+18,+2.25,+1.25
Georg Hempel,de GER,MF,Chemnitzer,2007,8,7,631,7.0,0,0,0,0,0.00,0.00,79,50.1,7.0,7,82,5,1,59,1,0.75,9,16,-7,-1.00,-0.57
Timo Hengmith,de GER,MF,Ingolstadt,2008,11,11,860,9.6,2,2,0,0,0.21,0.21,78,79.6,9.6,11,78,4,0,,0,1.45,20,18,+2,+0.21,-3.47
Jahnoa Hensel,de GER,DF,Hamburger SV,2008,12,10,876,9.7,1,1,0,0,0.10,0.10,73,81.1,9.7,10,83,6,2,23,0,2.83,25,14,+11,+1.13,-4.61
Pharell Hensel,de GER,MF,Wolfsburg,2007,10,10,817,9.1,4,2,2,2,0.44,0.22,82,75.6,9.1,10,82,7,0,,0,3.00,36,6,+30,+3.30,+2.96
Aristide Hentcho,de GER,FW,Bayern Munich,2008,9,1,271,3.0,1,1,0,0,0.33,0.33,30,25.1,3.0,1,66,0,8,26,0,1.78,9,4,+5,+1.66,+0.55
Brandon-Louis Henze,de GER,FW,Rot-Weiss Essen,2008,12,11,963,10.7,2,2,0,0,0.19,0.19,80,89.2,10.7,11,83,5,1,45,0,0.92,19,23,-4,-0.37,-1.91
Leon Herdes,de GER,GK,BTSV,2007,8,8,720,8.0,0,0,0,0,0.00,0.00,90,66.7,8.0,8,90,8,0,,0,0.50,17,30,-13,-1.62,-2.12
Brooklyn Herrmann,de GER,MF,Hallescher,2008,10,9,625,6.9,0,0,0,0,0.00,0.00,63,57.9,6.9,9,66,1,1,32,0,0.70,10,16,-6,-0.86,+2.30
Mats Herrmann,de GER,MF,St Pauli,2007,12,12,1030,11.4,0,0,0,0,0.00,0.00,86,95.4,11.4,12,86,8,0,,0,1.33,22,19,+3,+0.26,+2.06
Milano Herrmann,de GER,FW,Magdeburg,2008,10,5,483,5.4,0,0,0,0,0.00,0.00,48,38.3,5.4,5,72,1,5,24,0,0.50,9,17,-8,-1.49,-1.61
Janek Herzberg,de GER,FW,Bochum,2007,4,3,255,2.8,0,0,0,0,0.00,0.00,64,23.6,2.8,3,77,1,1,24,0,1.50,9,7,+2,+0.71,-1.15
Gentrit Hetemaj,xk KVX,DF,Darmstadt 98,2007,10,10,857,9.5,0,0,0,0,0.00,0.00,86,79.4,9.5,10,86,8,0,,0,1.10,18,20,-2,-0.21,-0.21
Robin Heydt,de GER,DF,Elversberg,2008,7,6,436,4.8,0,0,0,0,0.00,0.00,62,40.4,4.8,6,65,0,1,45,1,0.57,5,16,-11,-2.27,+0.11
Friedrich Heyer,de GER,DF,RB Leipzig,2007,5,4,346,3.8,0,0,0,0,0.00,0.00,69,32.0,3.8,4,82,3,1,17,0,2.40,16,5,+11,+2.86,-0.08
Arno Hiecke,de GER,DF,Chemnitzer,2007,11,5,463,5.1,0,0,0,0,0.00,0.00,42,36.7,5.1,5,68,1,6,21,0,0.55,6,14,-8,-1.56,-1.33
Niklas Hildebrandt,de GER,MF,Hertha BSC,2008,2,2,179,2.0,2,1,1,1,1.01,0.50,90,14.2,2.0,2,90,1,0,,0,3.00,5,2,+3,+1.51,+1.18
Fynn Hillbrunner,de GER,DF,Mainz 05,2008,12,8,775,8.6,3,3,0,0,0.35,0.35,65,71.8,8.6,8,80,5,4,33,0,2.25,23,12,+11,+1.28,-0.49
Lenny Hiller,de GER,MF,Magdeburg,2008,8,5,410,4.6,0,0,0,0,0.00,0.00,51,32.5,4.6,5,78,2,3,6,0,1.13,9,8,+1,+0.22,+1.07
Sten Hilpert,de GER,MF,Rot-Weiß Erfurt,2008,6,3,341,3.8,0,0,0,0,0.00,0.00,57,31.6,3.8,3,79,2,3,34,2,0.00,2,18,-16,-4.22,-3.01
Trevor Hint,ee EST,MF,Wolfsburg,2008,10,4,386,4.3,0,0,0,0,0.00,0.00,39,35.7,4.3,4,68,0,6,19,0,3.00,16,4,+12,+2.80,+0.33
Elias Höcker,de GER,DF,St Pauli,2008,4,0,44,0.5,0,0,0,0,0.00,0.00,11,4.1,0.5,0,,0,4,11,0,0.25,0,1,-1,-2.05,-2.31
Luca Höcker,de GER,MF,Werder Bremen,2007,7,7,579,6.4,0,0,0,0,0.00,0.00,83,53.6,6.4,7,83,5,0,,0,0.86,12,17,-5,-0.78,+0.30
Nino Hodžić,ba BIH,MF,Unterhaching,2007,2,2,135,1.5,0,0,0,0,0.00,0.00,68,12.5,1.5,2,68,1,0,,0,0.50,3,6,-3,-2.00,-1.14
Anton Hofbauer,us USA,MF,Hoffenheim,2008,1,0,13,0.1,0,0,0,0,0.00,0.00,13,1.2,0.1,0,,0,1,13,1,3.00,0,0,0,0.00,-2.19
Luca Höfel,de GER,GK,Schalke 04,2007,1,1,90,1.0,0,0,0,0,0.00,0.00,90,7.1,1.0,1,90,1,0,,4,3.00,4,0,+4,+4.00,+3.08
Mika Hoffmann,de GER,DF,Hannover 96,2009,4,2,194,2.2,2,2,0,0,0.93,0.93,49,18.0,2.2,2,69,0,2,28,0,3.00,10,1,+9,+4.18,+3.26
Tim Hoffmann,de GER,DF,Ingolstadt,2007,10,10,723,8.0,1,1,0,0,0.12,0.12,72,66.9,8.0,10,72,4,0,,0,1.60,16,14,+2,+0.25,-2.02
Till Höfling,de GER,MF,Preußen Münster,2007,13,13,1134,12.6,0,0,0,0,0.00,0.00,87,90.0,12.6,13,87,11,0,,0,1.38,21,19,+2,+0.16,-1.98
Joris Hofschröer,de GER,DF,Osnabrück,2008,7,1,158,1.8,0,0,0,0,0.00,0.00,23,12.5,1.8,1,90,1,6,11,3,0.43,2,6,-4,-2.28,-0.40
Luk Hohmann,de GER,MF,1860 Munich,2007,12,12,996,11.1,0,0,0,0,0.00,0.00,83,92.2,11.1,12,83,6,0,,0,1.25,16,23,-7,-0.63,-0.63
Malte Hohmann,de GER,DF,Magdeburg,2008,6,5,455,5.1,1,1,0,0,0.20,0.20,76,36.1,5.1,5,87,4,1,21,6,1.17,12,10,+2,+0.40,+1.40
Jonathan Holinka,de GER,FW,Rot-Weiß Erfurt,2008,8,4,338,3.8,2,2,0,0,0.53,0.53,42,31.3,3.8,4,57,0,4,28,1,0.13,4,16,-12,-3.20,-1.50
Kilian Hölscher,de GER,DF,Hamburger SV,2007,7,6,394,4.4,2,2,0,0,0.46,0.46,56,36.5,4.4,6,59,1,1,40,1,3.00,21,6,+15,+3.43,+2.25
Luc Holzwarth,de GER,DF,Stuttgart,2008,6,6,418,4.6,1,1,0,0,0.22,0.22,70,38.7,4.6,6,70,4,0,,0,2.17,16,6,+10,+2.15,-0.29
Andrii Honcharenko,ua UKR,MF,Düsseldorf,2007,12,12,959,10.7,3,3,0,0,0.28,0.28,80,88.8,10.7,12,80,3,0,,0,1.42,12,10,+2,+0.19,-0.56
Louis Hönning,de GER,DF,Gladbach,2009,2,1,91,1.0,0,0,0,0,0.00,0.00,46,7.2,1.0,1,90,1,1,1,0,3.00,4,2,+2,+1.98,+1.21
Hannes Hopke,de GER,MF,Rot-Weiß Erfurt,2008,10,9,809,9.0,0,0,0,0,0.00,0.00,81,74.9,9.0,9,86,5,1,38,0,0.40,9,23,-14,-1.56,+2.43
Dominik Horlbeck,de GER,DF,Mainz 05,2007,9,8,701,7.8,0,0,0,0,0.00,0.00,78,64.9,7.8,8,84,7,1,26,0,2.00,22,10,+12,+1.54,+0.35
Noah Horn,de GER,MF,Wolfsburg,2009,2,0,33,0.4,0,0,0,0,0.00,0.00,17,3.1,0.4,0,,0,2,17,0,3.00,1,0,+1,+2.73,+0.15
Niko Horvat,hr CRO,MF,Gladbach,2008,9,7,517,5.7,2,2,0,0,0.35,0.35,57,41.0,5.7,7,65,0,2,30,0,1.89,15,14,+1,+0.17,-1.16
Danial Hosseini,de GER,FW,Schott Mainz,2008,3,0,60,0.7,0,0,0,0,0.00,0.00,20,5.6,0.7,0,,0,3,20,0,0.00,1,5,-4,-6.00,-1.68
Leart Hoti,xk KVX,FW,FSV Frankfurt,2007,4,2,153,1.7,1,1,0,0,0.59,0.59,38,14.2,1.7,2,42,0,2,35,0,0.75,2,2,0,0.00,+1.55
Marvin Hounkpati,de GER,DF,BTSV,2007,12,12,1054,11.7,0,0,0,0,0.00,0.00,88,97.6,11.7,12,88,9,0,,0,0.58,27,39,-12,-1.02,-4.49
Justin Hoy,de GER,MF,Dortmund,2008,8,4,439,4.9,1,1,0,0,0.21,0.21,55,40.6,4.9,4,79,3,4,31,0,2.13,13,9,+4,+0.82,-1.71
Vincent Huber,de GER,GK,Unterhaching,2008,8,8,720,8.0,0,0,0,0,0.00,0.00,90,66.7,8.0,8,90,8,0,,4,1.38,11,13,-2,-0.25,+2.25
Lennox Hübner,de GER,DF,Rot-Weiß Erfurt,2008,8,8,639,7.1,3,3,0,0,0.42,0.42,80,59.2,7.1,8,80,4,0,,1,0.50,7,23,-16,-2.25,-0.21
Dominik Huljak,ch SUI,GK,Greuther Fürth,2007,1,1,90,1.0,0,0,0,0,0.00,0.00,90,8.3,1.0,1,90,1,0,,9,3.00,6,1,+5,+5.00,+6.00
Gregory Hülsmann,de GER,GK,Kaiserslautern,2007,8,8,720,8.0,0,0,0,0,0.00,0.00,90,66.7,8.0,8,90,8,0,,1,2.25,14,7,+7,+0.87,+0.87
Niklas Hummel,de GER,MF,Augsburg,2007,8,7,643,7.1,0,0,0,0,0.00,0.00,80,59.5,7.1,7,90,7,1,13,0,1.38,17,15,+2,+0.28,-1.78
Moritz Hüneke,de GER,MF,Blumenthaler,2007,3,2,165,1.8,0,0,0,0,0.00,0.00,55,15.3,1.8,2,56,0,1,54,1,1.00,2,8,-6,-3.27,-1.11
Loris Husić,at AUT,MF,1860 Munich,2008,9,9,799,8.9,0,0,0,0,0.00,0.00,89,74.0,8.9,9,89,8,0,,0,1.33,13,20,-7,-0.79,-0.79
Amin Husović,rs SRB,MF,Wehen Wiesbaden,2007,11,11,939,10.4,4,4,0,0,0.38,0.38,85,86.9,10.4,11,85,9,0,,0,1.27,22,26,-4,-0.38,-2.94
Lean Husterer,de GER,DF,Eintracht Frankfurt,2007,7,2,217,2.4,0,0,0,0,0.00,0.00,31,20.1,2.4,2,68,1,5,16,1,2.29,5,10,-5,-2.07,-2.80
Ajdin Ibrahimović,ba BIH,FW,St Pauli,2008,6,0,123,1.4,1,1,0,0,0.73,0.73,21,11.4,1.4,0,,0,6,21,1,1.67,4,1,+3,+2.20,+2.29
Daris Ibraković,ba BIH,MF,Unterhaching,2008,9,5,458,5.1,3,3,0,0,0.59,0.59,51,42.4,5.1,5,75,2,4,21,2,0.78,11,17,-6,-1.18,-0.31
Amar Ibrišimović,ba BIH,DF,Schalke 04,2007,14,13,999,11.1,0,0,0,0,0.00,0.00,71,79.3,11.1,13,76,5,1,13,0,2.29,29,12,+17,+1.53,+1.88
David Idt,de GER,DF,Ulm,2008,7,5,400,4.4,0,0,0,0,0.00,0.00,57,37.0,4.4,5,72,2,2,21,3,1.71,11,12,-1,-0.23,-1.55
Bryan Igbo,de GER,MF,Rot-Weiß Oberhausen,2007,8,5,463,5.1,1,1,0,0,0.19,0.19,58,36.7,5.1,5,84,4,3,14,3,2.00,10,8,+2,+0.39,+1.18
Tyrese Igwesi,de GER,FW,Düsseldorf,2007,12,11,1016,11.3,1,1,0,0,0.09,0.09,85,94.1,11.3,11,85,7,1,80,0,1.42,16,14,+2,+0.18,-1.23
Niko Iličević,de GER,MF,Eintracht Frankfurt,2010,11,8,679,7.5,3,3,0,0,0.40,0.40,62,62.9,7.5,8,70,3,3,39,1,1.45,22,19,+3,+0.40,+0.62
Daniel Imafidon,de GER,MF,Mainz 05,2007,12,12,1059,11.8,2,2,0,0,0.17,0.17,88,98.1,11.8,12,88,11,0,,0,2.25,32,15,+17,+1.44,+1.44
Samuele Inácio,it ITA,FW,Dortmund,2008,9,7,654,7.3,4,3,1,1,0.55,0.41,73,60.6,7.3,7,86,5,2,25,0,2.56,19,7,+12,+1.65,-0.46
Noel-Etienne Intven,de GER,GK,Bochum,2007,10,10,900,10.0,0,0,0,0,0.00,0.00,90,83.3,10.0,10,90,10,0,,2,2.40,30,10,+20,+2.00,+2.50
