Player,Nation_std,Pos_std,Squad_std,Born_std,Playing Time_MP_std,Playing Time_Starts,Playing Time_Min_std,Playing Time_90s_std,Performance_Gls,Performance_G-PK,Performance_PK,Performance_PKatt,Per 90 Minutes_Gls,Per 90 Minutes_G-PK,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s_match,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off
Kayhan Sayman,de GER,MF,Schalke 04,2007,2,0,32,0.4,0,0,0,0,0.00,0.00,16,1.4,0.4,0,,0,2,16,0,1.50,1,1,0,0.00,-0.58
Kian Scheer,de GER,MF,Kaiserslautern,2007,17,13,1115,12.4,1,1,0,0,0.08,0.08,66,47.6,12.4,13,81,7,4,17,0,1.00,7,22,-15,-1.21,+0.41
Ian Scheffler,de GER,DF,Werder Bremen,2006,8,2,330,3.7,0,0,0,0,0.00,0.00,41,14.1,3.7,2,90,2,6,25,3,1.00,7,9,-2,-0.55,+0.26
Simon Schierack,de GER,MF,RB Leipzig,2005,21,13,1297,14.4,2,2,0,0,0.14,0.14,62,55.4,14.4,13,84,9,8,26,0,1.81,25,23,+2,+0.14,-0.64
Salomo Schilke,de GER,GK,Heidenheim,2005,12,12,1080,12.0,0,0,0,0,0.00,0.00,90,46.2,12.0,12,90,12,0,,6,0.67,10,24,-14,-1.17,-1.45
Tim Schleinitz,de GER,MF,Union Berlin,2005,19,18,1620,18.0,2,2,0,0,0.11,0.11,85,69.2,18.0,18,88,14,1,45,0,1.84,37,28,+9,+0.50,-0.63
Jesper Schlich,de GER,GK,Leverkusen,2007,9,9,810,9.0,0,0,0,0,0.00,0.00,90,34.6,9.0,9,90,9,0,,0,1.67,16,9,+7,+0.78,-0.34
Ben Schlicke,de GER,DF,Greuther Fürth,2005,1,1,90,1.0,0,0,0,0,0.00,0.00,90,3.8,1.0,1,90,1,0,,0,1.00,0,0,0,0.00,+0.88
Timo Schlieck,de GER,GK,RB Leipzig,2006,15,15,1350,15.0,0,0,0,0,0.00,0.00,90,57.7,15.0,15,90,15,0,,0,1.80,31,25,+6,+0.40,-0.05
Andrej Schlothauer,de GER,MF,BTSV,2006,24,24,2150,23.9,0,0,0,0,0.00,0.00,90,91.9,23.9,24,90,21,0,,0,0.88,31,49,-18,-0.75,+0.19
Joel Schlotter,de GER,MF,Bochum,2006,15,1,387,4.3,1,1,0,0,0.23,0.23,26,16.5,4.3,1,45,0,14,24,2,0.87,10,13,-3,-0.70,-0.33
Mick Schmetgens,de GER,MF,Werder Bremen,2007,9,9,810,9.0,0,0,0,0,0.00,0.00,90,34.6,9.0,9,90,9,0,,1,1.44,17,20,-3,-0.33,+0.67
Hugo Schmidt,de GER,MF,Wuppertal U19,2005,21,20,1729,19.2,3,1,2,2,0.16,0.05,82,73.9,19.2,20,85,13,1,21,0,0.71,19,59,-40,-2.08,-0.61
Luca Schmidt,de GER,GK,Alemannia Aachen,2005,26,26,2340,26.0,0,0,0,0,0.00,0.00,90,100.0,26.0,26,90,26,0,,0,1.42,37,59,-22,-0.85,
Mico Schmidt,de GER,MF,Hannover 96,2005,22,15,1278,14.2,5,5,0,0,0.35,0.35,58,54.6,14.2,15,79,8,7,14,0,1.86,24,20,+4,+0.28,-0.48
Niclas Schmidt,de GER,GK,Sandhausen,2006,2,2,180,2.0,0,0,0,0,0.00,0.00,90,7.7,2.0,2,90,2,0,,5,0.50,2,5,-3,-1.50,-0.46
Max Schmitt,de GER,GK,Bayern Munich,2006,10,10,900,10.0,0,0,0,0,0.00,0.00,90,38.5,10.0,10,90,10,0,,1,0.90,21,32,-11,-1.10,-1.97
Valentin Schmitt,de GER,FW,Mainz 05,2006,7,1,115,1.3,1,1,0,0,0.78,0.78,16,4.9,1.3,1,45,0,6,12,5,1.71,2,0,+2,+1.57,+1.36
Marvin Schmitz,de GER,MF,St Pauli,2007,14,12,1103,12.3,2,2,0,0,0.16,0.16,79,47.1,12.3,12,90,10,2,14,1,1.07,21,24,-3,-0.24,+0.05
Len Schneider,de GER,MF,BTSV,2005,3,1,171,1.9,0,0,0,0,0.00,0.00,57,7.3,1.9,1,65,0,2,53,0,1.00,3,6,-3,-1.58,-0.87
Paul Scholl,de GER,DF,Bayern Munich,2006,22,19,1685,18.7,0,0,0,0,0.00,0.00,77,72.0,18.7,19,86,14,3,17,2,1.32,40,47,-7,-0.37,-1.75
Jerome Scholz,de GER,DF,Union Berlin,2005,11,8,785,8.7,0,0,0,0,0.00,0.00,71,33.5,8.7,8,86,5,3,32,0,1.45,13,12,+1,+0.11,-0.87
Max Scholze,de GER,FW,Bayern Munich,2005,5,5,450,5.0,0,0,0,0,0.00,0.00,90,19.2,5.0,5,90,5,0,,0,1.20,11,11,0,0.00,-0.14
Niklas Schöning,de GER,MF,St Pauli,2006,4,1,71,0.8,0,0,0,0,0.00,0.00,18,3.0,0.8,1,45,0,3,9,7,1.50,2,3,-1,-1.27,-1.03
Laurin Schönwald,de GER,MF,Union Berlin,2006,2,0,11,0.1,0,0,0,0,0.00,0.00,6,0.5,0.1,0,,0,2,6,4,1.50,0,0,0,0.00,-0.70
Laurin Schößler,de GER,MF,RB Leipzig,2006,13,7,653,7.3,2,2,0,0,0.28,0.28,50,27.9,7.3,7,74,2,6,22,1,1.92,17,11,+6,+0.83,+0.56
Laurenz Schott,de GER,MF,Wuppertal U19,2006,9,6,595,6.6,0,0,0,0,0.00,0.00,66,25.4,6.6,6,87,5,3,25,4,0.70,5,19,-14,-2.12,-0.26
David Schramm,de GER,MF,Kaiserslautern,2006,19,19,1699,18.9,0,0,0,0,0.00,0.00,89,72.6,18.9,19,89,18,0,,0,0.95,16,43,-27,-1.43,-0.03
Fritz Schröder,de GER,MF,Carl Zeiss Jena,2005,20,19,1686,18.7,8,4,4,4,0.43,0.21,84,72.1,18.7,19,86,12,1,45,0,0.95,34,38,-4,-0.21,+1.85
Janis Schrumpf,de GER,GK,Dresden,2007,2,2,180,2.0,0,0,0,0,0.00,0.00,90,7.7,2.0,2,90,2,0,,3,0.00,3,6,-3,-1.50,-1.38
Maximilian Schuhbauer,de GER,DF,Bayern Munich,2006,8,5,525,5.8,0,0,0,0,0.00,0.00,66,22.4,5.8,5,90,5,3,25,0,1.50,14,12,+2,+0.34,+0.29
Jamie Schuldes,de GER,DF,RB Leipzig,2007,1,1,90,1.0,1,1,0,0,1.00,1.00,90,3.8,1.0,1,90,1,0,,0,1.00,2,2,0,0.00,-0.44
Jerome Schulz,de GER,DF,Union Berlin,2005,7,7,626,7.0,0,0,0,0,0.00,0.00,89,26.8,7.0,7,89,6,0,,0,2.29,18,6,+12,+1.73,+1.41
Philipp Schulz,de GER,MF,Mainz 05,2005,6,6,540,6.0,0,0,0,0,0.00,0.00,90,23.1,6.0,6,90,6,0,,0,1.50,11,10,+1,+0.17,-0.13
Tim Schulz,de GER,GK,Stuttgart,2006,1,0,77,0.9,0,0,0,0,0.00,0.00,77,3.3,0.9,0,,0,1,77,7,3.00,4,1,+3,+3.51,+2.43
Tim Schunck,de GER,FW,Karlsruher,2006,21,8,735,8.2,3,3,0,0,0.37,0.37,35,31.4,8.2,8,70,1,13,13,1,1.71,15,8,+7,+0.86,+0.35
Jonas Schwanke,de GER,GK,Hannover 96,2006,5,5,450,5.0,0,0,0,0,0.00,0.00,90,19.2,5.0,5,90,5,0,,15,2.00,14,6,+8,+1.60,+1.36
Carlo Schwarzer,de GER,MF,Nürnberg,2006,6,2,147,1.6,0,0,0,0,0.00,0.00,25,6.3,1.6,2,60,0,4,7,2,1.00,1,6,-5,-3.06,-2.90
Elijah Scott,de GER,DF,Stuttgart,2006,17,12,1111,12.3,0,0,0,0,0.00,0.00,65,47.5,12.3,12,87,10,5,13,3,1.76,19,19,0,0.00,-2.20
Michael Scott,de GER,MF,Bayern Munich,2006,12,8,668,7.4,3,3,0,0,0.40,0.40,56,28.5,7.4,8,71,0,4,26,1,1.33,13,14,-1,-0.13,-0.35
Ronny Seibt,de GER,GK,St Pauli,2005,5,5,450,5.0,0,0,0,0,0.00,0.00,90,19.2,5.0,5,90,5,0,,2,0.80,8,16,-8,-1.60,-1.65
Nick Seidel,de GER,DF,Karlsruher,2005,25,25,2250,25.0,2,1,1,1,0.08,0.04,90,96.2,25.0,25,90,25,0,,0,1.92,53,35,+18,+0.72,+2.72
Seifert,de GER,DF,Ingolstadt,,18,3,572,6.4,5,5,0,0,0.79,0.79,32,24.4,6.4,3,87,1,15,21,2,2.17,12,7,+5,+0.79,-0.23
Mathis Seifert,de GER,MF,Dresden,2006,3,0,52,0.6,0,0,0,0,0.00,0.00,17,2.2,0.6,0,,0,3,17,10,1.00,2,1,+1,+1.73,+2.01
Eser Seker,de GER,MF,Osnabrück,2006,5,0,94,1.0,0,0,0,0,0.00,0.00,19,4.0,1.0,0,,0,5,19,4,0.40,1,2,-1,-0.96,-0.20
Salih Şen,de GER,MF,Bayern Munich,2005,5,0,56,0.6,0,0,0,0,0.00,0.00,11,2.4,0.6,0,,0,5,11,1,1.80,1,1,0,0.00,-0.12
Beykan Sengül,de GER,DF,Verl,2005,19,16,1309,14.5,1,1,0,0,0.07,0.07,69,55.9,14.5,16,79,10,3,14,5,0.37,14,43,-29,-1.99,+0.19
Hong Seokju,de GER,DF,Ingolstadt,2003,10,0,120,1.3,0,0,0,0,0.00,0.00,12,5.1,1.3,0,,0,10,12,11,2.20,2,1,+1,+0.75,-0.22
Stefano Sergkanis,de GER,DF,Osnabrück,2006,18,12,1124,12.5,2,2,0,0,0.16,0.16,62,48.0,12.5,12,78,5,6,32,1,0.67,22,32,-10,-0.80,-0.06
Lorenz Seuffert,de GER,FW,Greuther Fürth,2006,3,0,89,1.0,0,0,0,0,0.00,0.00,30,3.8,1.0,0,,0,3,30,4,0.00,1,3,-2,-2.02,-1.22
Jaime Sherwood,de GER,DF,Hertha BSC,2006,23,22,1992,22.1,3,3,0,0,0.14,0.14,87,85.1,22.1,22,89,20,1,33,1,2.08,51,27,+24,+1.08,-2.02
Rohin Shivani,de GER,MF,Osnabrück,2006,14,4,410,4.6,2,1,1,1,0.44,0.22,29,17.5,4.6,4,58,1,10,18,2,0.57,7,7,0,0.00,+0.93
Aulon Shoshaj,de GER,FW,Carl Zeiss Jena,2005,21,11,863,9.6,4,4,0,0,0.42,0.42,41,36.9,9.6,11,60,0,10,21,4,0.81,16,21,-5,-0.52,+0.33
Johannes Siebeking,de GER,GK,Schalke 04,2006,1,1,90,1.0,0,0,0,0,0.00,0.00,90,3.8,1.0,1,90,1,0,,9,3.00,3,2,+1,+1.00,+0.44
Tom Siemon,de GER,GK,Osnabrück,2006,4,4,360,4.0,0,0,0,0,0.00,0.00,90,15.4,4.0,4,90,4,0,,12,0.00,9,13,-4,-1.00,-0.27
Amil Siljević,de GER,GK,Eintracht Frankfurt,2007,3,3,270,3.0,0,0,0,0,0.00,0.00,90,11.5,3.0,3,90,3,0,,0,0.33,5,9,-4,-1.33,-1.94
Lukas da Silva Freundorfer,de GER,MF,Augsburg,2005,23,16,1258,14.0,2,2,0,0,0.14,0.14,55,53.8,14.0,16,68,4,7,25,1,0.61,12,38,-26,-1.86,-0.53
Eric da Silva Moreira,de GER,DF,St Pauli,2006,4,3,287,3.2,3,3,0,0,0.94,0.94,72,12.3,3.2,3,85,1,1,31,0,2.25,5,3,+2,+0.63,+1.02
Armin Sivić,de GER,FW,Sandhausen,2005,26,26,2133,23.7,7,5,2,2,0.30,0.21,82,91.2,23.7,26,82,11,0,,0,0.69,32,55,-23,-0.97,+1.20
Yang Siwoo,kr KOR,FW,Düsseldorf,2006,24,24,1956,21.7,4,4,0,1,0.18,0.18,82,83.6,21.7,24,82,14,0,,0,1.25,34,36,-2,-0.09,-0.09
Joel Skowronek,de GER,FW,Nürnberg,2006,23,22,1804,20.0,11,11,0,0,0.55,0.55,78,77.1,20.0,22,81,12,1,18,0,1.17,42,46,-4,-0.20,+0.64
Paul Skowronnek,de GER,DF,Sandhausen,2006,4,0,66,0.7,0,0,0,0,0.00,0.00,17,2.8,0.7,0,,0,4,17,4,0.75,3,0,+3,+4.09,+5.32
Jannis Soetebeer,de GER,DF,BTSV,2005,20,19,1633,18.1,0,0,0,0,0.00,0.00,82,69.8,18.1,19,84,15,1,45,0,0.85,24,40,-16,-0.88,-0.37
Lasse Soldanski,de GER,MF,Viktoria Köln,2006,12,8,744,8.3,0,0,0,0,0.00,0.00,62,31.8,8.3,8,84,5,4,18,2,1.92,16,11,+5,+0.60,+0.66
Lukas Sommer,de GER,DF,Hertha BSC,2005,19,19,1689,18.8,1,1,0,0,0.05,0.05,89,72.2,18.8,19,89,15,0,,4,2.11,48,23,+25,+1.33,-0.19
Cristiano Sonntag,de GER,MF,Verl,2006,11,10,871,9.7,0,0,0,0,0.00,0.00,79,37.2,9.7,10,83,6,1,45,0,0.55,7,21,-14,-1.45,+1.00
Dominik Soptirean,ro ROU,DF,Augsburg,2005,18,15,1335,14.8,0,0,0,0,0.00,0.00,74,57.1,14.8,15,85,13,3,20,1,0.28,15,48,-33,-2.22,-1.42
Thomas Souchard,lu LUX,FW,Karlsruher,2005,11,8,728,8.1,0,0,0,0,0.00,0.00,66,31.1,8.1,8,82,4,3,25,1,1.36,16,19,-3,-0.37,-1.43
Anes Spago,ba BIH,MF,Paderborn 07,2006,11,1,228,2.5,1,1,0,0,0.39,0.39,21,9.7,2.5,1,80,0,10,15,1,2.09,7,3,+4,+1.58,+1.11
Maurice Spahn,de GER,DF,Eintracht Frankfurt,2006,15,13,1174,13.0,0,0,0,0,0.00,0.00,78,50.2,13.0,13,82,8,2,53,0,2.00,30,26,+4,+0.31,-0.16
Benjamin Speight,de GER,GK,Bochum,2006,6,6,540,6.0,0,0,0,0,0.00,0.00,90,23.1,6.0,6,90,6,0,,15,1.00,4,11,-7,-1.17,-0.97
San-Luca Spitali,de GER,DF,Köln,2006,17,9,951,10.6,0,0,0,0,0.00,0.00,56,40.6,10.6,9,77,5,8,32,5,1.35,13,17,-4,-0.38,-0.57
Tyler Spitzlberger,de GER,DF,Heidenheim,2006,13,8,696,7.7,0,0,0,0,0.00,0.00,54,29.7,7.7,8,79,5,5,12,1,1.00,17,14,+3,+0.39,+1.10
Tristan Spranger,de GER,MF,Hoffenheim,2007,1,0,26,0.3,0,0,0,0,0.00,0.00,26,1.1,0.3,0,,0,1,26,0,3.00,3,1,+2,+6.92,+4.71
Rawley St. John,au AUS,MF,Stuttgart,2005,12,1,262,2.9,0,0,0,0,0.00,0.00,22,11.2,2.9,1,90,1,11,16,1,1.67,7,3,+4,+1.37,+0.25
Maddox Stadel,de GER,MF,RB Leipzig,2007,1,0,45,0.5,1,1,0,0,2.00,2.00,45,1.9,0.5,0,,0,1,45,0,0.00,1,1,0,0.00,-0.43
Fabian Stahl,de GER,MF,Ingolstadt,2006,1,0,10,0.1,0,0,0,0,0.00,0.00,10,0.4,0.1,0,,0,1,10,0,3.00,0,0,0,0.00,-0.97
David Stamm,de GER,FW,Paderborn 07,2005,11,9,785,8.7,0,0,0,0,0.00,0.00,71,33.5,8.7,9,83,5,2,17,0,1.45,17,14,+3,+0.34,-0.35
Otto Stange,de GER,DF,Hamburger SV,2007,8,7,559,6.2,1,1,0,0,0.16,0.16,70,23.9,6.2,7,77,2,1,21,0,1.75,8,10,-2,-0.32,-0.12
Luis Stapelmann,de GER,DF,Köln,2007,6,3,330,3.7,0,0,0,0,0.00,0.00,55,14.1,3.7,3,90,3,3,20,0,1.17,5,6,-1,-0.27,-0.27
Jona Starek,de GER,MF,Düsseldorf,2005,13,11,1022,11.4,1,1,0,0,0.09,0.09,79,43.7,11.4,11,85,5,2,43,1,1.31,20,24,-4,-0.35,-0.49
Louis Stegmiller,de GER,MF,Augsburg,2006,21,19,1570,17.4,0,0,0,0,0.00,0.00,75,67.1,17.4,19,81,10,2,17,2,0.52,23,54,-31,-1.78,-0.49
Melvin Steinheil,de GER,MF,Greuther Fürth,2006,20,13,1200,13.3,0,0,0,0,0.00,0.00,60,51.3,13.3,13,84,11,7,15,4,1.00,17,29,-12,-0.90,-0.11
Artem Stepanov,ua UKR,FW,Leverkusen,2007,1,0,9,0.1,0,0,0,0,0.00,0.00,9,0.4,0.1,0,,0,1,9,0,1.00,0,0,0,0.00,-1.00
Lennard Stockinger,de GER,DF,Nürnberg,2005,7,2,176,2.0,0,0,0,0,0.00,0.00,25,7.5,2.0,2,45,0,5,17,10,1.57,0,3,-3,-1.53,-1.28
Martin Stojčević,de GER,GK,Stuttgart,2006,3,1,75,0.8,0,0,0,0,0.00,0.00,25,3.2,0.8,1,13,0,2,31,12,2.00,3,4,-1,-1.20,-2.43
Luca Stoldt,de GER,FW,Hansa Rostock,2006,19,4,699,7.8,5,5,0,0,0.64,0.64,37,29.9,7.8,4,88,3,15,23,0,1.05,17,26,-9,-1.16,-0.17
Justus Stoll,de GER,MF,Meppen,2006,1,0,8,0.1,0,0,0,0,0.00,0.00,8,0.3,0.1,0,,0,1,8,1,0.00,0,0,0,0.00,+0.81
Leandro Stollenwerk,de GER,FW,Alemannia Aachen,2006,3,0,45,0.5,0,0,0,0,0.00,0.00,15,1.9,0.5,0,,0,3,15,1,1.00,1,1,0,0.00,+0.86
Eliyas Strasner,de GER,DF,Hertha BSC,2005,7,5,416,4.6,0,0,0,0,0.00,0.00,59,17.8,4.6,5,78,3,2,13,0,2.00,10,5,+5,+1.08,-0.37
Emil Strauch,de GER,GK,BTSV,2005,13,13,1170,13.0,0,0,0,0,0.00,0.00,90,50.0,13.0,13,90,13,0,,12,0.85,17,26,-9,-0.69,+0.15
Dmytro Strilchuk,ua UKR,DF,Bayern Munich,2007,1,0,35,0.4,0,0,0,0,0.00,0.00,35,1.5,0.4,0,,0,1,35,1,0.00,1,3,-2,-5.14,-5.34
Maksym Striukov,ua UKR,MF,Hannover 96,2005,19,15,1350,15.0,0,0,0,0,0.00,0.00,71,57.7,15.0,15,85,11,4,20,3,1.95,31,23,+8,+0.53,+0.08
Lars Strobl,de GER,DF,Hoffenheim,2005,16,14,1292,14.4,3,3,0,0,0.21,0.21,81,55.2,14.4,14,87,13,2,39,0,2.58,46,17,+29,+2.02,-0.56
Max Stüven,de GER,DF,St Pauli,2007,4,2,161,1.8,1,1,0,0,0.56,0.56,40,6.9,1.8,2,68,1,2,13,1,0.75,4,8,-4,-2.24,-2.11
Almin Suljević,me MNE,DF,Hamburger SV,2006,12,5,612,6.8,3,3,0,0,0.44,0.44,51,26.2,6.8,5,81,2,7,30,0,2.17,15,10,+5,+0.74,+1.31
Daniel Sumbu,ao ANG,FW,Arminia,2007,8,6,534,5.9,0,0,0,0,0.00,0.00,67,22.8,5.9,6,77,2,2,36,1,0.50,6,12,-6,-1.01,-0.21
Isa Sümbül,be BEL,FW,Alemannia Aachen,2006,3,2,161,1.8,0,0,0,0,0.00,0.00,54,6.9,1.8,2,62,0,1,37,0,2.00,3,4,-1,-0.56,+0.31
Arda Süne,de GER,MF,Köln,2005,18,17,1303,14.5,4,4,0,0,0.28,0.28,72,55.7,14.5,17,74,4,1,45,0,1.17,22,21,+1,+0.07,+0.24
Klaus Suso,de GER,MF,Düsseldorf,2005,9,9,804,8.9,1,1,0,0,0.11,0.11,89,34.4,8.9,9,89,8,0,,0,1.78,24,18,+6,+0.67,+1.14
Mykyta Sviderskyi,ua UKR,DF,Alemannia Aachen,2005,9,2,282,3.1,0,0,0,0,0.00,0.00,31,12.1,3.1,2,63,0,7,22,1,0.78,6,7,-1,-0.32,+0.60
Niklas Swider,de GER,MF,Gladbach,2007,18,17,1481,16.5,2,2,0,0,0.12,0.12,82,63.3,16.5,17,85,11,1,34,0,1.95,46,16,+30,+1.82,+0.57
Betim Sylaj,de GER,MF,Viktoria Köln,2006,2,0,74,0.8,0,0,0,0,0.00,0.00,37,3.2,0.8,0,,0,2,37,0,0.00,1,0,+1,+1.22,+1.10
Jan-Simon Symalla,de GER,MF,MSV Duisburg,2005,22,18,1603,17.8,4,4,0,0,0.22,0.22,73,68.5,17.8,18,81,7,4,35,0,1.41,33,29,+4,+0.22,+0.47
Kacper Szczerba,pl POL,FW,BTSV,2005,15,15,1262,14.0,10,10,0,0,0.71,0.71,84,53.9,14.0,15,84,5,0,,0,0.93,22,28,-6,-0.43,+0.74
Márton Szép,hu HUN,FW,Leverkusen,2007,6,4,345,3.8,1,1,0,0,0.26,0.26,58,14.7,3.8,4,74,0,2,25,0,2.00,9,2,+7,+1.83,+0.97
Milan Szybora,de GER,DF,Hansa Rostock,2005,12,5,410,4.6,1,1,0,0,0.22,0.22,34,17.5,4.6,5,66,1,7,11,8,0.58,3,14,-11,-2.41,-1.67
Stephen Tabuaa,de GER,FW,Union Berlin,2007,1,0,7,0.1,0,0,0,0,0.00,0.00,7,0.3,0.1,0,,0,1,7,0,3.00,1,0,+1,+12.86,+12.20
Leonit Tahiri,de GER,MF,Paderborn 07,2006,9,3,364,4.0,0,0,0,0,0.00,0.00,40,15.6,4.0,3,74,1,6,24,8,1.22,4,6,-2,-0.49,-1.27
Zidan Tairi,ch SUI,MF,Hoffenheim,2007,2,0,83,0.9,0,0,0,0,0.00,0.00,42,3.5,0.9,0,,0,2,42,0,3.00,4,1,+3,+3.25,+1.02
Kirito Tanaka,jp JPN,FW,Alemannia Aachen,2005,20,13,1194,13.3,2,2,0,0,0.15,0.15,60,51.0,13.3,13,76,2,7,30,1,1.55,18,24,-6,-0.45,+0.80
Stevan Tasić,de GER,DF,MSV Duisburg,2005,23,23,1996,22.2,3,3,0,0,0.14,0.14,87,85.3,22.2,23,87,21,0,,0,1.43,40,35,+5,+0.23,+1.01
Kerim Taskale,de GER,FW,Viktoria Köln,2005,22,17,1426,15.8,6,5,1,1,0.38,0.32,65,60.9,15.8,17,75,3,5,31,0,1.41,28,25,+3,+0.19,+0.09
Luca Tauer,de GER,GK,Kaiserslautern,2006,3,3,270,3.0,0,0,0,0,0.00,0.00,90,11.5,3.0,3,90,3,0,,20,1.00,7,9,-2,-0.67,+0.86
Jacques Teissier,de GER,DF,Greuther Fürth,2006,12,4,566,6.3,0,0,0,0,0.00,0.00,47,24.2,6.3,4,71,2,8,36,9,0.83,8,17,-9,-1.43,-0.77
Selim Telib,eg EGY,FW,Hertha BSC,2006,20,16,1443,16.0,2,2,0,0,0.12,0.12,72,61.7,16.0,16,83,9,4,27,1,2.05,37,19,+18,+1.12,-0.68
Neo Telle,de GER,DF,Köln,2005,23,23,2070,23.0,2,2,0,0,0.09,0.09,90,88.5,23.0,23,90,23,0,,0,1.30,35,36,-1,-0.04,-0.04
Tim Tempel,de GER,GK,St Pauli,2006,2,2,180,2.0,0,0,0,0,0.00,0.00,90,7.7,2.0,2,90,2,0,,10,1.50,5,4,+1,+0.50,+0.83
Tyler Tenger,de GER,DF,Verl,2006,1,0,10,0.1,0,0,0,0,0.00,0.00,10,0.4,0.1,0,,0,1,10,1,0.00,0,0,0,0.00,+2.09
Silvio Termini,de GER,MF,Hansa Rostock,2006,17,8,707,7.9,0,0,0,0,0.00,0.00,42,30.2,7.9,8,75,1,9,12,3,0.88,17,17,0,0.00,+1.49
Uche Textor,de GER,DF,Nürnberg,2007,1,0,16,0.2,0,0,0,0,0.00,0.00,16,0.7,0.2,0,,0,1,16,0,0.00,0,2,-2,-11.25,-10.98
Monti Theiß,de GER,MF,Paderborn 07,2006,22,6,708,7.9,2,2,0,0,0.25,0.25,32,30.3,7.9,6,71,0,16,18,3,1.82,15,9,+6,+0.76,+0.27
Jakob Theuerkauf,de GER,DF,Osnabrück,2005,16,15,1353,15.0,1,1,0,0,0.07,0.07,85,57.8,15.0,15,89,14,1,17,1,0.75,24,40,-16,-1.06,-0.70
Jordan Thomas,de GER,MF,Hansa Rostock,2006,22,19,1814,20.2,0,0,0,0,0.00,0.00,82,77.5,20.2,19,90,18,3,35,3,0.91,33,53,-20,-0.99,+0.21
Phil Tieltges,de GER,MF,Köln,2005,13,7,588,6.5,0,0,0,0,0.00,0.00,45,25.1,6.5,7,71,1,6,15,0,1.85,17,7,+10,+1.53,+2.10
Mechak Tito,de GER,FW,Düsseldorf,2005,13,11,963,10.7,9,8,1,2,0.84,0.75,74,41.2,10.7,11,82,5,2,29,1,1.08,20,18,+2,+0.19,+0.45
Matti Tjaden,de GER,MF,Hannover 96,2006,8,1,174,1.9,0,0,0,0,0.00,0.00,22,7.4,1.9,1,59,0,7,16,3,1.75,5,3,+2,+1.03,+0.58
Adam Tolba,de GER,MF,Bochum,2005,15,14,1053,11.7,3,2,1,1,0.26,0.17,70,45.0,11.7,14,75,3,1,8,1,0.87,20,21,-1,-0.09,+0.61
Cedric Tölg,de GER,MF,Dresden,2006,23,7,809,9.0,0,0,0,0,0.00,0.00,35,34.6,9.0,7,80,3,16,16,1,1.35,13,18,-5,-0.56,-0.50
Ibrahim Touray,de GER,MF,Osnabrück,2006,14,4,502,5.6,0,0,0,0,0.00,0.00,36,21.5,5.6,4,79,2,10,19,2,0.93,13,13,0,0.00,+0.98
Safyan Touré,fr FRA,FW,Mainz 05,2006,23,13,1218,13.5,5,5,0,0,0.37,0.37,53,52.1,13.5,13,74,2,10,25,0,1.61,22,25,-3,-0.22,-1.02
Anthony Traoré,de GER,MF,Hertha BSC,2006,9,2,261,2.9,0,0,0,0,0.00,0.00,29,11.2,2.9,2,53,0,7,22,4,2.56,11,3,+8,+2.76,+1.55
Luis Trus,de GER,MF,Hertha BSC,2006,14,12,1031,11.5,3,3,0,0,0.26,0.26,74,44.1,11.5,12,81,6,2,30,0,2.29,35,7,+28,+2.44,+1.89
Simeon Tsanev,bg BUL,DF,Paderborn 07,2007,2,2,180,2.0,0,0,0,0,0.00,0.00,90,7.7,2.0,2,90,2,0,,2,2.00,4,3,+1,+0.50,-0.08
Daryl Tschoumy Nana,cm CMR,DF,Bochum,2007,2,1,106,1.2,0,0,0,0,0.00,0.00,53,4.5,1.2,1,90,1,1,16,2,1.50,3,2,+1,+0.85,+1.33
Dan Tshimanga,za RSA,MF,Viktoria Köln,2005,21,9,937,10.4,2,2,0,0,0.19,0.19,45,40.0,10.4,9,78,5,12,20,0,1.48,21,17,+4,+0.38,+0.38
Kleomenis Tsioutsioulitis,gr GRE,FW,Wuppertal U19,2006,4,0,85,0.9,0,0,0,0,0.00,0.00,21,3.6,0.9,0,,0,4,21,1,0.00,0,4,-4,-4.24,-2.40
Niklas Tuppeck,de GER,MF,Hamburger SV,2006,17,9,835,9.3,1,1,0,0,0.11,0.11,49,35.7,9.3,9,73,2,8,22,0,1.65,14,14,0,0.00,+0.36
Anil Tura,de GER,MF,Wuppertal U19,2006,21,8,828,9.2,2,2,0,0,0.22,0.22,39,35.4,9.2,8,69,2,13,21,5,0.57,9,27,-18,-1.96,-0.05
Furkan Türkmen,de GER,MF,Viktoria Köln,2006,18,2,503,5.6,2,2,0,0,0.36,0.36,28,21.5,5.6,2,67,0,16,23,2,1.44,12,12,0,0.00,-0.20
Vahidin Turudija,de GER,MF,MSV Duisburg,2005,12,10,918,10.2,4,2,2,2,0.39,0.20,77,39.2,10.2,10,86,9,2,32,0,1.17,16,14,+2,+0.20,+0.20
Dario Tuttobene,it ITA,FW,Kaiserslautern,2006,12,1,251,2.8,2,2,0,0,0.72,0.72,21,10.7,2.8,1,34,0,11,20,4,0.58,4,11,-7,-2.51,-1.22
Andrii Tykhanov,ua UKR,DF,Alemannia Aachen,2005,25,19,1626,18.1,0,0,0,0,0.00,0.00,65,69.5,18.1,19,78,8,6,26,0,1.48,25,42,-17,-0.94,-0.31
